,nome,elasticidade_de_preco,media_de_preco,media_de_demanda,intercept,coef_ang,r_quadrado,p_valor
0,"12 MacBook (Mid 2017, Silver)",-65.11559512195109,1295.9900000000002,0.38461538461538464,25.42907504690426,-0.019324577861163185,0.1960273466371032,0.02350753015604959
1,ASUS VivoBook Max X541SA 15.6Inch Laptop Intel Pentium 4GB Memory 500GB HD Matte IMR X541SA-PD0703X,-16.039642825513493,299.72076923076924,0.5384615384615384,9.17519229066111,-0.0288159234822654,0.2819843940764546,0.005250641388820536
2,Acer 15.6 Chromebook CB5-571-C4G4,-8.43254483450374,242.47923076923078,0.7692307692307693,7.2558037188490285,-0.026751045559821905,0.1616445576444865,0.0417431458275174
3,"Apple MacBook Pro MLUQ2LL/A 13.3 Notebook - Intel Core i5 Dual-core (2 Core) 2 GHz - 8 GB LPDDR3 - 256 GB SSD - Mac OS X 10.12 Sierra - 2560 x 1600 - In-plane Switching (IPS) Technology - Silver""",-6.018642226812332,1224.221153846154,0.6923076923076923,4.859060003177767,-0.0034035944386186495,0.23646430855053813,0.011773567938400656
4,"Dell - Inspiron 15.6 Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 1TB + 8GB Hybrid Hard Drive - Red""",-23.20353693570443,790.759230769231,1.3076923076923077,31.650779069767303,-0.038372093023255664,0.32783924136373777,0.0022368944081458584
5,"Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",-68.16572340178317,795.509230769231,0.38461538461538464,26.60220130837813,-0.03295698517339796,0.5103117989032802,4.145518656426369e-05
6,"Lenovo - 100S-14IBR 14 Laptop - Intel Celeron - 2GB Memory - 32GB eMMC Flash Memory - Navy blue""",-6.049398683846632,209.66307692307691,0.9615384615384616,6.778267965237146,-0.027743223027451698,0.27766734233407186,0.005677360674344018
